model_run_id,k_fit,k_eff0,QoI=k_fit/k_eff0,log10_dissolution_rate/FeS,log10_dissolution_rate/pyrite,log10_dissolution_rate/siderite,log10_dissolution_rate/magnetite,log10_dissolution_rate/goethite,log10_dissolution_rate/SOM,log10_equilibrium_constant/FeS,log10_equilibrium_constant/goethite,log10_equilibrium_constant/goethite_dirb,log10_rate_constant/goethite_dirb,log10_rate_constant/abiotic_fe_reduction,log10_rate_constant/sulfate_reduction,sorption_site_density/illite_str,sorption_site_density/illite_w,sorption_site_density/goethite,half_saturation_constant/sulfate,half_saturation_constant/acetate,inhibition_constant/Fe3,logit_initial_mineral_fraction/goethite,logit_initial_mineral_fraction/SOM,logit_initial_mineral_fraction/FeS,logit_initial_mineral_fraction/pyrite,logit_initial_mineral_fraction/siderite,logit_initial_mineral_fraction/illite,log_ssa/FeS,log_ssa/pyrite,log_ssa/siderite,log_ssa/illite,log_tce_intrinsic_rate_constant/FeS,log_tce_intrinsic_rate_constant/pyrite,log_tce_intrinsic_rate_constant/siderite,log_tce_intrinsic_rate_constant/illite,groundwater_concentration/acetate,groundwater_concentration/sulfate,groundwater_concentration/Fe++,initial_concentration/Fe++,initial_concentration/pH,initial_mineral_fraction/goethite,initial_mineral_fraction/SOM,initial_mineral_fraction/FeS,initial_mineral_fraction/pyrite,initial_mineral_fraction/siderite,initial_mineral_fraction/illite,ssa/FeS,ssa/pyrite,ssa/siderite,ssa/illite,log10_tce_intrinsic_rate_constant/FeS,log10_tce_intrinsic_rate_constant/pyrite,log10_tce_intrinsic_rate_constant/siderite,log10_tce_intrinsic_rate_constant/illite,rate_constant/sulfate_reduction,porosity,Variation of normalized volume of FeS,Variation of normalized volume of Pyrite,Variation of normalized volume of Siderite,average_pH,integrated_dirb_rate,integrated_sulfate_reduction_rate,tce_flux_reduction,tce_removal_contributions_FeS,tce_removal_contributions_pyrite,tce_removal_contributions_siderite
439,0.000302038,0.000270895,1.114962447,-7.656671711,-8.782784967,-9.107096053,-13,-8.920830889,-9.438159381,-4.25294768,0.846357415,10.10540742,-8.343044024,-8.423605828,-1.526292211,1.33E-08,6.52E-07,4.38E-06,0.000883652,0.00453153,1.58E-10,-5.214266694,-3.226894717,-10.60593811,-8.971933543,-6.965874786,-0.637936569,4.711699011,-2.372707519,-1.018319378,-2.412146782,-27.2218938,-24.46535685,-37.11617999,-33.65850373,0.001386274,0.001157053,3.50E-06,1.75E-05,7.835173067,0.005409004,0.038166077,2.48E-05,0.000126906,0.000942648,0.34571313,111.2409991,0.093227968,0.361201473,0.089622687,-11.82231826,-10.62516948,-16.11935216,-14.61770244,0.02976513,0.599567435,46.06871665,58.51533405,374.5125785,4.949997347,-1250.263323,5.881146131,0.995213884,0.929803543,0.070159031,3.74E-05
442,0.005620492,0.004176467,1.345752639,-12.17655851,-16.72839798,-11.29088513,-13,-9.09599779,-10.65380925,-4.259351904,0.209785234,9.468835234,-7.068121348,-3.348941752,-5.899612088,3.49E-08,1.88E-07,2.03E-05,0.000194942,6.20E-05,1.39E-08,-5.294403016,-3.734638899,-8.804375635,-10.31365997,-3.694847612,-0.540379115,4.006868279,2.698395924,0.41868379,-2.460762285,-27.2067528,-23.0509021,-37.02308254,-34.08867164,0.000733028,0.000355436,5.11E-06,1.11E-05,7.539847544,0.004994539,0.023324756,0.000150052,3.32E-05,0.024248632,0.368099395,54.9744361,14.85588264,1.519959653,0.08536985,-11.81574261,-10.01087958,-16.07892045,-14.80452199,1.26E-06,0.569099426,45.89049751,59.84014743,63.84721316,5.457576833,-908.1219375,0.002205889,0.913901383,0.186942231,0.813007355,5.04E-05
443,0.001790727,0.001611347,1.111322658,-9.469305253,-13.92822834,-11.55096499,-13,-12.47853152,-9.552981936,-4.656204712,0.533550713,9.792600713,-7.513509851,-4.870876262,-0.389659983,1.23E-07,1.15E-06,1.81E-06,9.33E-05,5.42E-05,1.61E-09,-6.318288115,-4.261207107,-8.663175876,-7.032578385,-6.508256387,-0.429709023,5.26022383,-3.363206374,-1.508118125,-5.536863418,-27.95237001,-24.20112322,-32.5771097,-34.91510053,0.000954254,0.000584026,4.67E-06,1.79E-05,7.697287772,0.001799782,0.013909074,0.000172805,0.000881875,0.001488857,0.394195816,192.5245793,0.034624063,0.221326094,0.003938862,-12.13956005,-10.51041427,-14.14805898,-15.16343549,0.407699348,0.577501791,52.68203216,53.13933259,102.84348,5.664297979,-392.4531777,19.81754788,0.971730213,0.959699903,0.040138545,0.000161553
454,0.000485669,0.000428066,1.134564572,-12.11971963,-13.64089634,-13.84211107,-13,-9.414213758,-9.679765365,-4.734910638,1.042421338,10.30147134,-8.849974312,-7.04571691,-1.001148772,5.99E-08,3.41E-06,6.88E-06,3.15E-06,0.000645186,9.20E-10,-7.348295168,-4.259995462,-10.00432775,-5.561766832,-7.788449696,-0.604868629,2.401640715,-3.51573348,0.857581283,-3.697754553,-25.63211286,-24.21964856,-33.02514894,-30.87252225,3.72E-05,0.002318191,1.17E-06,3.89E-05,7.352320716,0.000643275,0.013925703,4.52E-05,0.003827278,0.000414323,0.35323062,11.04127712,0.029725992,2.357451783,0.024779104,-11.13188517,-10.51845972,-14.34263995,-13.40776605,0.099735835,0.617863601,50.13250882,51.07047664,50.98180901,5.646835152,-133.7881213,25.50322736,0.992252644,0.499926368,0.49955809,0.000515542
451,0.001164326,0.002686991,0.433319593,-8.036928057,-14.32251625,-8.325716164,-13,-9.566937495,-9.928216123,-4.852789699,0.31524976,9.57429976,-10.1767831,-1.864991138,-0.283950269,7.13E-09,1.99E-07,2.06E-05,0.000476507,0.000126258,9.74E-09,-5.999864093,-4.597599221,-7.719262342,-7.703884871,-3.533809681,-0.552260687,4.615560169,-2.407787077,0.369797197,-2.97024747,-27.70366854,-24.82539277,-36.41994473,-33.25450887,0.000369167,0.00136926,1.61E-06,7.06E-06,7.40260533,0.002472958,0.009975484,0.000443991,0.000450868,0.028365401,0.365340071,101.0444147,0.090014269,1.44744104,0.051290616,-12.03155038,-10.78153109,-15.81698103,-14.4422497,0.520055544,0.582901227,10.4696886,59.09213144,56.3719579,6.05399785,-305.0917463,31.05414882,0.9769821,0.903444166,0.095763071,0.000792763
453,4.73E-05,2.59E-05,1.828085235,-9.133926346,-20.06844726,-12.63650386,-13,-8.116096511,-9.2849575,-4.921493514,0.260904228,9.519954228,-8.102991116,-3.608257089,-2.357128497,6.18E-08,2.19E-07,1.05E-05,0.00040395,0.000208393,4.78E-09,-7.189117932,-5.213719926,-13.57906131,-8.985751998,-5.619500682,-0.345118293,4.993732709,-2.844150325,-0.099679948,-0.862641708,-27.21395255,-25.04686453,-33.87287637,-34.19849321,0.000149427,0.000147118,2.24E-05,0.000148394,7.519719219,0.000754185,0.005411946,1.27E-06,0.000125165,0.003613348,0.414566721,147.4859194,0.058183683,0.905127059,0.422045687,-11.81886942,-10.87771505,-14.71080329,-14.85221689,0.004394116,0.565477365,155.0652682,49.98265407,60.49646272,5.971491065,-141.0153734,0.600586668,0.999228039,0.745488319,0.239441333,0.015070348
469,7.16E-05,6.14E-05,1.16649658,-7.042220846,-14.42547246,-11.75649164,-13,-11.02581248,-10.40305365,-4.341771736,0.54001685,9.79906685,-8.045273309,-0.232347534,-0.787086274,1.28E-08,3.25E-06,2.49E-05,0.000108504,0.017632475,5.53E-10,-6.025102191,-5.87273292,-11.01694054,-9.188904483,-6.7126333,-0.416469538,4.882972772,-3.962479716,-2.704910409,-0.587258493,-28.52524796,-23.84212514,-33.17667431,-32.612964,0.00303557,0.000262971,1.93E-06,2.53E-05,7.657315475,0.002411475,0.002807266,1.64E-05,0.000102156,0.001213984,0.397361867,132.022554,0.019015902,0.066876315,0.555849062,-12.38835779,-10.35450339,-14.40844658,-14.1636303,0.163272757,0.586036852,96.11074071,50.89423776,73.51913507,6.609532438,-171.4497423,3.698116417,0.998841368,0.906922559,0.092680647,0.000396794
455,0.002896097,0.000878186,3.297816291,-8.596877201,-22.00435483,-10.7918687,-13,-5.566684274,-8.664332168,-4.574906522,0.390598715,9.649648715,-7.83093927,-4.537416987,-0.885553612,2.11E-07,3.36E-07,1.25E-05,0.000211776,9.99E-05,3.99E-08,-5.585718624,-4.441960394,-11.96093907,-10.5293137,-9.91600098,-0.452140884,7.62447105,-4.532362113,-0.317589344,-2.351263698,-27.56684779,-24.45035502,-31.16333786,-36.01087783,0.001755223,0.001423343,1.78E-06,6.54E-06,7.376319165,0.003737035,0.01163585,6.39E-06,2.67E-05,4.94E-05,0.388851872,2047.697048,0.010755241,0.727901645,0.095248721,-11.97212988,-10.61865426,-13.53406567,-15.63932553,0.130150664,0.585642753,344.1411903,49.99386657,5058.963181,5.980154536,-1040.165786,21.51338582,0.955115114,0.993902503,0.00045773,0.005639767
470,0.024193345,0.02123367,1.139385964,-12.05257052,-16.85432698,-13.46074633,-13,-11.67843615,-10.67205853,-4.985861792,0.504383671,9.763433671,-8.566797837,-7.113504145,0.575744203,2.30E-08,1.42E-07,1.96E-06,3.00E-05,0.004325988,5.97E-10,-5.21715622,-3.114867269,-7.90227267,-7.801283797,-8.519764758,-0.484388349,6.426853034,-3.894953137,-2.46419813,-1.953599238,-27.3020711,-23.45641869,-31.17201203,-32.03319261,0.000295209,0.000254838,3.22E-05,4.38E-06,7.655108786,0.005393481,0.042498143,0.000369765,0.000409042,0.000199447,0.381216417,618.2253497,0.020344328,0.085077036,0.141762914,-11.85713882,-10.1869932,-13.53783282,-13.91183879,3.764819878,0.559863705,68.0112599,49.98324109,50.84202631,5.170321163,-1058.099949,16.53170345,0.711520416,0.998187647,0.001811038,1.31E-06
456,0.000498709,0.000254231,1.961634861,-6.84321749,-19.24067313,-10.3980124,-13,-10.29691592,-10.69607822,-4.505468194,0.81275545,10.07180545,-8.55931953,-7.177913033,-1.812693052,1.46E-08,3.38E-07,2.26E-06,0.002294074,0.001284788,2.88E-09,-6.976390091,-6.291911965,-9.16575571,-9.30136939,-6.734461173,-0.570429701,2.156843207,-3.139465511,-1.655811557,-4.109387229,-26.0499778,-25.02301704,-32.63689891,-37.9680193,0.000203592,0.011284641,1.29E-05,1.23E-05,7.688208124,0.000932797,0.001847796,0.000104548,9.13E-05,0.001187803,0.361137679,8.643807832,0.043305938,0.190937036,0.016417832,-11.31336161,-10.86735822,-14.1740251,-16.48930127,0.015392422,0.624648077,80.10456764,50.04991797,84.47760557,6.964277918,-148.5070745,14.73776039,0.992102338,0.987737726,0.011813657,0.000448617
458,0.074559891,0.065945355,1.130631432,-9.96298397,-12.57112644,-7.041521995,-13,-9.885179363,-10.03572505,-4.428548481,0.881543447,10.14059345,-9.472965061,-6.100453126,-2.268044227,1.27E-08,1.16E-07,8.96E-06,0.000168908,0.000284051,3.81E-09,-4.936788969,-3.102497601,-8.990151801,-8.431929575,-5.132928623,-0.572773747,9.252270248,-0.389069441,-2.067867345,-3.075421792,-27.8807026,-24.05329675,-38.40478793,-33.12468589,0.011933885,0.000377105,1.96E-05,5.24E-06,7.846298149,0.007126458,0.043004349,0.000124616,0.000217753,0.005864661,0.360597044,10428.2135,0.677687209,0.12645518,0.04617015,-12.10843529,-10.44621405,-16.67898748,-14.3858683,0.005394557,0.573015119,48.49711146,51.92495142,116.3872589,4.875305126,-1423.604419,1.789468076,0.474496647,0.994433489,0.005566483,2.87E-08
459,0.000598647,0.000620202,0.965245496,-10.11009019,-12.95935625,-9.417897675,-13,-6.487404598,-8.042715932,-4.575256248,0.278465796,9.537515796,-9.226367361,-7.39119438,-2.076423177,1.24E-08,2.03E-06,1.68E-07,0.006351537,1.75E-05,5.07E-09,-6.335208149,-4.948406368,-9.894055218,-6.93641215,-9.931928218,-0.516721078,6.186602553,-2.589868086,0.865614036,-1.588222757,-28.76699342,-24.16640319,-32.65427839,-32.5984363,0.001116847,0.000650456,2.04E-05,5.06E-05,7.646987013,0.00176964,0.007044726,5.05E-05,0.000970806,4.86E-05,0.373619274,486.1914873,0.075029937,2.376464873,0.204288359,-12.4933465,-10.49533555,-14.18157292,-14.15732101,0.008386424,0.606446454,45.88792426,50.31252757,2511.974592,6.048599183,-364.9259596,0.915165538,0.990601275,0.754286787,0.242598815,0.003114398
483,0.003020706,0.002639203,1.14455223,-7.260515289,-16.56897338,-9.334713568,-13,-9.872467401,-8.904349039,-4.465532958,0.403995702,9.663045702,-9.377046261,-5.488970193,-2.309285381,8.04E-09,2.73E-07,4.80E-06,2.75E-05,0.004166804,8.06E-09,-7.043093882,-4.118370177,-7.331297691,-6.508849068,-6.387659831,-0.589709653,4.878905708,-3.607765785,-1.820480144,-4.58206734,-28.29594008,-25.08886331,-35.0612336,-34.17375674,0.000476979,1.64E-05,3.39E-06,2.47E-05,8.000981945,0.000872658,0.016010505,0.000654295,0.001487976,0.001679363,0.356701476,131.4867002,0.027112354,0.161947974,0.010233718,-12.28877064,-10.89595489,-15.22690028,-14.84147398,0.004905854,0.612543727,49.88259839,50.02960223,81.61759262,5.578160736,-171.7689623,0.161438025,0.953503874,0.987779777,0.012215286,4.94E-06
489,0.002539787,0.002404253,1.056372476,-10.29126725,-15.29665503,-9.409623484,-13,-8.406940476,-8.752368249,-4.874477703,0.612504905,9.871554905,-8.601093425,-1.876426757,-2.615726362,5.38E-09,3.15E-06,2.41E-05,0.000237613,0.00560729,2.32E-09,-5.665405281,-4.559500131,-9.237973557,-6.694189702,-7.160230316,-0.35643719,4.947599065,-1.735673504,0.229204841,0.054662483,-27.64093608,-23.05169869,-34.09778177,-29.17739296,0.000180139,0.000569138,5.72E-06,1.47E-06,7.740637612,0.003451788,0.010358861,9.73E-05,0.001236554,0.000776273,0.411822295,140.8364186,0.176281434,1.25759962,1.056184074,-12.00430601,-10.01122554,-14.80847847,-12.67158076,0.002422555,0.562206929,47.86009207,50.27975798,333.437264,6.114795676,-810.5909103,1.219280211,0.960735382,0.373112697,0.626652469,0.000234834
482,0.002286852,0.002093512,1.092351979,-10.42589131,-17.72480045,-9.845045064,-13,-11.49890975,-8.920398386,-5.053907669,0.797959313,10.05700931,-5.57617657,-4.501215364,-1.39053772,2.28E-08,5.71E-06,2.62E-06,7.92E-05,8.06E-05,4.59E-10,-6.270041562,-5.216622385,-8.961814903,-8.078920952,-3.195630359,-0.444627255,6.582942641,-1.880318462,-0.750140679,-2.600058156,-28.81437151,-23.79758739,-32.26818884,-33.69950192,0.001293619,0.000679377,9.87E-07,1.72E-05,7.85708392,0.001888576,0.005396345,0.000128197,0.000309909,0.039330492,0.390638941,722.6627406,0.152541519,0.472300105,0.074269259,-12.51392255,-10.33516089,-14.01389635,-14.63550773,0.040687619,0.55225754,65.83032632,49.85214993,53.19299753,6.394590306,-487.5885151,8.696621575,0.964287415,0.920614831,0.074243962,0.005141208
462,0.004291214,0.004739458,0.905423037,-9.222735074,-10.93004163,-9.128407229,-13,-7.424971512,-10.06324111,-4.280685226,0.865140408,10.12419041,-6.553210806,-3.621925235,-5.011160881,3.93E-08,2.03E-06,6.56E-06,0.00049906,0.004121559,2.26E-10,-6.667017122,-4.632350178,-9.732088346,-10.53495338,-6.262440493,-0.658278739,5.55635809,-2.342084886,-3.062286648,-2.926102371,-25.91440319,-25.3715176,-32.84535242,-32.65418737,0.00063623,0.000141121,1.73E-05,2.30E-06,7.700085977,0.001270571,0.009638064,5.93E-05,2.66E-05,0.001902959,0.341126375,258.8783059,0.096127015,0.046780602,0.053605566,-11.25448231,-11.01871009,-14.26455531,-14.18153339,9.75E-06,0.635926131,39.00264373,55.73440323,89.92644069,5.820681572,-190.59133,0.004058186,0.933322252,0.99961693,0.000372858,1.02E-05
481,0.000213989,0.000246612,0.867712972,-10.41826991,-12.34336462,-13.78514459,-13,-9.334461563,-10.25757587,-4.725790276,0.467769233,9.726819233,-11.77203769,-6.517437003,-2.452196661,9.07E-09,5.39E-07,1.68E-06,0.020641676,9.51E-05,1.05E-08,-2.674120575,-3.709178552,-10.89154004,-7.985813873,-6.951451749,-0.353828238,4.918439753,-1.662786373,-0.397790008,-1.388264553,-27.64475867,-25.34639187,-34.54895215,-33.29212772,0.000417766,0.000520869,2.89E-05,1.09E-05,7.564954829,0.064517823,0.023911855,1.86E-05,0.00034014,0.000956329,0.412454392,136.7890219,0.189609919,0.671803086,0.249507937,-12.00596614,-11.00779813,-15.00441927,-14.45858736,0.003530233,0.487750861,42.87819478,50.3726959,53.34080317,6.032572245,-1114.838186,0.234526232,0.99666229,0.778707074,0.221107428,0.000185497
463,0.004928991,0.005507632,0.894938375,-8.291490009,-12.58112155,-11.47811792,-13,-13.7087768,-9.369489069,-5.123436392,0.810000319,10.06905032,-9.914530814,-4.95997122,-3.190096256,1.53E-08,5.70E-07,1.15E-05,0.000203864,0.000131212,2.43E-10,-4.340369453,-3.959259665,-8.507488564,-8.027753693,-7.053277555,-0.314441927,5.225839238,-0.85241699,-2.242907147,-2.861586822,-26.92582365,-24.94248373,-32.54230416,-34.12447458,0.000768427,0.005080482,3.79E-05,1.78E-06,7.647421105,0.012864072,0.018720105,0.00020191,0.000326174,0.000863824,0.422030887,186.0172178,0.426383122,0.106149463,0.057177957,-11.69373663,-10.83238305,-14.13294312,-14.82007101,0.000645511,0.534943028,44.60748861,53.71008676,450.9668677,6.902511131,-1422.225296,2.908081073,0.929907065,0.970673718,0.029260058,6.62E-05
464,0.000235852,0.000211991,1.112558848,-13.11690863,-14.76420874,-11.41623401,-13,-7.614338572,-12.46320661,-4.236300686,1.100345718,10.35939572,-8.900705562,-8.623307582,1.243953437,3.82E-09,9.61E-07,5.27E-06,4.12E-05,0.000194583,6.52E-09,-3.880282595,-5.267364566,-10.49703753,-8.510626719,-7.866699763,-0.494447177,4.679704606,-2.221542925,-1.411006825,-5.767974941,-27.63714547,-24.76111011,-35.02858937,-34.3746864,0.000542223,0.000472284,2.94E-05,6.90E-05,7.664596724,0.020227396,0.005130724,2.76E-05,0.000201277,0.00038315,0.378846487,107.7382426,0.108441662,0.243897597,0.003126082,-12.00265978,-10.75361349,-15.21272307,-14.92873662,10,0.585133366,91.0920471,63.19912325,73.80928872,7.630155301,-64.68985238,31.19740849,0.996240545,0.87882985,0.12114961,2.05E-05
479,0.177917386,0.174252046,1.021034698,-9.538035043,-14.37012131,-8.16055542,-13,-8.311324735,-10.7971967,-4.589349372,0.114229894,9.373279894,-10.53304616,-4.852360223,2.421796856,7.86E-09,5.35E-08,7.36E-07,0.007546135,4.19E-05,5.76E-09,-6.008263269,-5.704132634,-4.411730834,-9.264262812,-8.213015911,-0.564476087,6.258210285,-4.904340559,0.120076414,-0.748054982,-28.38921407,-23.74652694,-32.15250568,-30.62480395,0.000936913,0.00048272,2.49E-06,3.07E-05,7.874108864,0.002452325,0.0033211,0.011988685,9.47E-05,0.000271028,0.362512414,522.2833648,0.007414331,1.127583011,0.473286208,-12.32927902,-10.31298561,-13.9636558,-13.30018337,10,0.609309748,49.92768617,71.56114304,324.7543496,6.830394798,-312.4806018,16.41120918,0.31615697,0.99998476,1.24E-05,2.81E-06
466,0.000450359,0.000434436,1.036652461,-10.31482301,-14.63212941,-12.96328549,-13,-8.969403849,-11.42990758,-4.313706653,0.720151844,9.979201844,-9.906795072,-5.489841283,-0.695255154,1.33E-08,4.54E-07,3.73E-05,0.000382785,0.000702503,1.26E-09,-4.200784968,-4.499926605,-9.120965195,-11.97328666,-3.848992605,-0.453532519,3.196058611,-0.620593197,-2.013520598,-5.452028279,-26.78099951,-23.69288479,-37.56551566,-33.36194953,0.000282098,0.000940813,8.08E-06,1.51E-05,7.389804274,0.01476261,0.01098774,0.000109337,6.31E-06,0.020856908,0.388521207,24.43602826,0.537625425,0.133517784,0.004287599,-11.63084031,-10.28968913,-16.31449616,-14.48891059,0.20171809,0.554705888,49.55612609,403.6786161,55.51678765,6.415733545,-890.0179805,13.48868332,0.992784552,0.969050781,0.030929699,1.95E-05
468,0.000149852,0.000153095,0.97881708,-5.34645432,-13.42912894,-9.008483145,-13,-9.816325923,-10.75698586,-4.727084962,0.349564655,9.608614655,-11.54638695,-5.004927219,-1.009415238,1.18E-08,7.83E-07,9.23E-07,0.007715085,0.003416557,1.00E-08,-5.140365286,-5.335898189,-9.406939225,-8.431232569,-7.50490562,-0.433653585,3.561481514,-4.136011072,-1.62938247,-3.587666769,-27.81794738,-25.46149602,-32.66719827,-29.47272572,0.000233775,0.00195978,2.97E-07,2.90E-06,7.48630229,0.005821463,0.004792504,8.21E-05,0.000217905,0.000550075,0.393254228,35.21533053,0.015986493,0.196050604,0.027662799,-12.08118105,-11.05778722,-14.18718395,-12.79984215,0.097855392,0.585231725,47.61355942,55.34073562,130.0066986,6.389487796,-270.8513193,6.112008093,0.997636543,0.9858278,0.013541358,0.000630842
503,0.000595864,0.000512065,1.163648505,-6.212048118,-17.11805386,-9.556508651,-13,-8.73366469,-9.625171288,-4.331055383,0.569404562,9.828454562,-7.944219557,-3.385896959,0.39381134,1.58E-09,3.83E-07,2.84E-06,0.001076267,1.13E-06,4.78E-09,-5.176166233,-3.57109056,-8.901905231,-10.50019353,-8.560790851,-0.26715746,4.384602545,-4.240012997,-0.801287804,-6.89428049,-28.07412724,-22.33613409,-34.26491788,-30.71278336,0.001225331,0.000110818,3.62E-05,4.15E-06,8.06795809,0.005617885,0.027355779,0.000136111,2.75E-05,0.000191431,0.433605067,80.20633845,0.014407405,0.448750689,0.001013566,-12.19243854,-9.700459781,-14.88106476,-13.33839234,2.476346087,0.523016227,59.24777243,50.00223043,1988.959345,5.268673843,-1152.202618,4.779009604,0.990465315,0.987444734,0.012017285,0.000537981
507,0.005770306,0.005573781,1.035258755,-7.036419771,-17.55512342,-10.51950629,-13,-10.17046143,-9.563688615,-4.973829824,0.579829933,9.838879933,-9.72918798,-5.178427015,-3.407216149,2.16E-08,5.73E-07,2.67E-06,0.000178105,0.000164224,9.51E-10,-4.691593512,-5.357150407,-5.400374664,-8.426951077,-3.313786369,-0.48784695,3.755904969,0.574612786,-0.424966682,-0.644204374,-28.59182927,-24.599837,-30.98729747,-34.0080928,0.000673902,0.00029341,5.47E-06,1.79E-05,8.016281368,0.009088697,0.0046922,0.004494596,0.00021884,0.035101252,0.380400902,42.77291048,1.77644253,0.653791568,0.525080143,-12.41727368,-10.68357346,-13.4576123,-14.76952705,0.000391547,0.555953513,50.0719914,49.29789032,53.63136583,7.109360621,-388.6005201,0.561573558,0.914461653,0.889092855,0.102256594,0.008650551
471,0.081166298,0.073277947,1.107649728,-10.27388088,-14.65405087,-15.33848621,-13,-9.11251712,-10.41192933,-4.698793369,0.6277026,9.8867526,-10.59718303,-3.972552875,-2.224431753,1.03E-08,1.38E-06,5.54E-06,3.29E-05,0.005861107,2.42E-10,-5.438885422,-3.48167082,-6.10441406,-5.468207319,-4.783656208,-0.399715277,4.336643956,-1.684654943,3.360137339,-4.617187826,-25.81895854,-25.35630971,-37.52311173,-34.76242473,0.000378476,0.000195511,1.62E-05,7.82E-06,7.511384728,0.004325531,0.029838275,0.002228014,0.004201065,0.008295959,0.40138075,76.45053698,0.185508432,28.79314504,0.009880543,-11.21303122,-11.01210539,-16.29608037,-15.09712924,0.00596442,0.539680406,49.57802404,50.20320849,50.92322759,5.536209897,-789.8311886,1.140966635,0.454797185,0.992299273,0.007691031,9.70E-06
472,0.000629148,0.000516469,1.218171824,-10.22068832,-19.35117145,-10.23414617,-13,-6.215631136,-11.08370347,-4.628790857,0.480713819,9.739763819,-8.917978903,-4.106647046,-2.982852138,3.53E-09,8.46E-08,1.52E-05,0.000529508,2.43E-05,2.74E-11,-5.511974709,-6.038131084,-9.003161012,-7.624627309,-7.656483916,-0.519263531,3.960499876,-2.586505037,-1.403094033,-4.02675162,-27.41027905,-24.82656455,-33.12620657,-32.82260026,0.001263675,0.003090877,1.63E-06,2.47E-05,7.6419236,0.004021885,0.002380334,0.000123005,0.000488039,0.000472744,0.373024461,52.48355464,0.075282691,0.245835164,0.017832162,-11.90413294,-10.78203999,-14.38652872,-14.25467417,0.001040274,0.609439532,55.72028939,49.97355396,147.3652747,7.309323401,-187.4355567,2.98144921,0.990033033,0.927059232,0.072815985,0.000124783
508,0.000702117,0.000883158,0.795006776,-10.23598224,-14.5244374,-9.555125153,-13,-5.050407453,-10.85083066,-4.194945111,0.975497737,10.23454774,-7.694714435,-1.904832706,-4.103205056,6.10E-08,9.90E-07,7.22E-06,0.001159375,0.000231296,1.30E-08,-7.650717961,-5.192942362,-10.18773172,-6.298886796,-5.102934581,-0.449905706,5.876762001,-2.6916166,0.212412757,-5.277925913,-28.25151486,-23.68499413,-35.30190172,-34.52931791,0.000830811,0.001342698,6.71E-06,4.14E-06,7.421649741,0.000475476,0.005524941,3.76E-05,0.001834977,0.006042152,0.389383186,356.6525293,0.067771292,1.236658219,0.005103004,-12.26947701,-10.28626225,-15.33142112,-14.99589223,7.88E-05,0.586651668,38.55364408,50.15629699,54.1907499,5.900814061,-108.822223,0.229645884,0.988801827,0.475205416,0.524552623,0.000241961
473,0.000164954,0.000118099,1.396744198,-9.529997206,-9.481307064,-9.47804339,-13,-9.625518937,-8.776768846,-4.546237322,0.208488948,9.467538948,-8.342597726,-5.934760509,1.875096646,1.88E-07,7.63E-07,1.81E-06,7.48E-06,0.000281667,1.88E-09,-5.063507464,-4.320008109,-11.73325021,-6.464227595,-4.547621176,-0.470899667,3.785697239,-2.037664886,0.438944527,-2.718063512,-27.64266878,-25.71616036,-34.74244068,-30.01369461,0.000157516,0.001215997,3.74E-06,3.31E-05,7.891409372,0.006283608,0.013125213,8.02E-06,0.00155577,0.010481349,0.384403327,44.06638466,0.130332697,1.551069243,0.066002444,-12.00505852,-11.16838654,-15.08845027,-13.03478195,10,0.574092713,404.5969871,50.68542115,81.13409288,6.656362237,-1311.077619,71.77738334,0.997351478,0.205439067,0.784901716,0.009659217
